feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
-0.38220692,-2.4204197,-0.49059975,-2.130072,-0.32060206,0.7132339,0.054141,0.13343064,-0.15555951,0.21168196,2.8249323,-0.35213587,-0.013256111,-0.8645329,-1.9036915,0.26553228,1.131744,2.3200471,-0.18754248,-0.25917843,0
0.9266694,2.2032604,-0.99499094,0.66456145,1.8278543,-0.24895276,-1.1581472,0.785209,-1.3455245,1.1903257,1.9906718,-0.5001158,1.6580359,0.6312733,1.3859618,-0.6498742,0.62340987,0.242184,-0.7856232,-0.35193455,0
0.56725115,-0.63386095,-0.960714,-1.2770799,-0.77569026,0.28628725,-0.5065411,1.2776933,-1.4440197,0.51310056,-0.36696222,-0.10477198,0.68437487,-2.6344855,-2.1377342,-0.06266449,-0.22249436,-1.4281238,2.0051875,-1.1585941,0
1.9859817,2.9497132,1.2846279,-0.86784816,0.38906574,-0.7431047,0.39484727,0.5130759,0.37926072,1.1789712,-0.3858597,-0.50405467,-0.08552813,-2.8297534,0.21368292,-0.32964095,0.3824562,-0.89632076,1.3452815,-0.20775808,1
3.3538413,1.2922211,2.4264078,-1.555206,-2.1965222,-0.2069175,-0.020124951,-0.09618503,-0.2892022,-0.40157884,0.67536473,1.7838935,2.587411,1.0944997,-2.2876453,1.0508914,1.0381609,-0.10075685,0.927237,0.36016184,1
2.5035434,2.0529609,1.4056197,-1.8397651,-1.8774298,0.91696733,-1.0258118,-1.5295094,-1.5498749,-0.4760655,1.5158769,-0.14513361,-1.4311258,1.4817202,0.32659936,-0.34651646,0.48545587,0.011674123,-0.71735096,-0.5467268,1
-1.2457283,0.02134785,1.1710839,0.9029544,-0.17590322,-0.1649341,-1.0334862,0.39598477,-1.3832922,0.83175224,0.4186837,-0.26516896,0.43546033,-0.3412014,0.18868959,0.21485469,1.1666087,0.48943204,1.0486432,0.39314538,0
2.4609287,2.3145106,2.3046424,-0.36121994,-1.4076456,-0.522236,-0.52964586,0.55524087,-0.06507764,-0.8125287,-0.16460805,-0.32062897,-0.918827,1.4671015,-0.186196,-0.7918004,-1.6622444,0.08746574,0.51810277,-0.6516198,1
2.6585698,0.7083341,1.7303796,1.0846901,-0.23348895,-0.6442787,1.3421866,0.19783048,-0.5031041,-0.8655797,-1.1488775,0.4267823,0.7670133,0.000110933426,-0.19842315,0.58828723,-1.4179755,0.075893074,0.01721946,0.41464213,1
0.47005117,0.083097726,2.0951536,-1.0846413,-0.4765045,0.8580389,-0.63492024,0.11143441,-0.53249496,-0.39129874,-1.2944602,0.7607598,0.7829966,0.7795464,-0.42929152,0.33215186,1.9951373,0.29017082,-1.156201,-0.85401213,0
1.617094,3.1206036,2.3540225,-1.5740052,1.3029292,0.56666523,0.1744126,1.5172625,-0.22904298,1.361938,-2.209551,-0.7329905,0.7917851,1.6782036,-1.217784,-0.4180827,0.16620968,-0.9394022,-0.2632547,1.5824553,1
1.4868963,1.5593383,2.232705,0.4654417,-0.8647408,-0.17829585,-0.28984296,0.3036319,-1.1761667,1.271415,0.2580415,1.0671097,-0.5712543,-1.2201979,-0.95454144,0.70067066,-0.44079214,-1.6198336,0.1804947,-0.32078713,1
-0.30419695,-1.2191515,-1.268254,-0.5479979,-0.92753375,-0.5693505,0.8325139,-1.0641239,-0.90570897,-0.5271132,-0.96334714,-0.21540058,1.0276477,-0.2874927,0.2582157,-2.3211298,0.081538334,1.4758158,0.09826233,0.12820372,0
2.8038273,3.3677216,3.3134956,-1.0219564,1.202633,1.3760723,-1.7101367,0.026117012,0.52555007,-2.8003736,-0.6803643,-0.71577466,-0.64510816,1.0446323,-0.056554817,0.4211883,0.08944812,2.468114,0.9964201,-0.01756936,1
2.2542596,1.1031749,0.9865042,-1.1969068,0.9820498,-0.8950044,0.6420343,-0.5035241,-0.7510917,-0.3302609,1.7919122,3.0376823,-0.3664954,-0.458179,0.95501024,0.15269537,-0.65330756,0.49078193,0.7675201,-0.24001677,1
-0.22092927,2.2060435,-0.5801153,-0.5400348,-0.46254012,1.6990546,-1.9766756,0.8224099,-0.02949871,1.8134903,0.3556291,-2.1513872,1.6114885,-0.23600937,-2.0406866,-0.40542543,0.036102604,-1.0491501,-1.531396,0.29659158,0
1.2744627,0.77375984,3.3170538,-0.33055502,-1.2172023,-0.89558244,0.38620752,0.4219197,0.665713,0.804277,0.33352318,0.6080214,-0.47561437,-1.11782,1.3579631,0.8802546,-0.28143585,-0.6643663,2.2861395,-0.9044824,1
0.21836239,-0.17917496,-0.1704538,-0.7502313,-2.1641903,0.3901629,0.6567873,-0.66462463,2.6062982,0.28330064,0.1672745,0.38695058,-0.5929735,-0.97760713,-0.76134545,-0.5450883,0.56064636,-0.37779468,0.6187294,-1.2615916,0
-0.65316355,-0.22122759,-3.5763073,-0.45796728,-1.037606,0.45711723,0.73261607,-1.4002604,-0.24544437,-1.2797194,0.32448667,-0.68703264,-0.5340473,-0.21679375,0.2859162,0.055102076,0.39320213,0.7187694,-0.13311163,-1.0355937,0
0.91698396,1.0368795,2.1845624,-1.3830838,1.0737842,-1.0508869,-0.112907104,1.4763253,-0.1822454,-1.0920866,-2.5101502,0.4061518,0.31019074,0.5760866,0.11309066,-0.5364822,-0.78636765,0.041724116,0.98996514,-2.959431,1
0.9298246,0.20056787,0.07348463,0.6952395,-0.17077203,0.2257915,-1.6338882,-0.27742106,0.50640565,-0.39164618,-0.33163652,0.16404597,0.4310998,1.5216595,0.43955797,1.3515159,-0.097008765,-2.3685517,-0.42810488,-0.8100825,0
-0.0719171,0.16989025,0.50413805,-0.67033786,0.21568894,0.36971378,0.035419654,-1.4632932,0.8937656,0.619733,-0.19131112,-1.811148,0.30201894,-0.52790743,-0.5495348,-0.07825196,1.4553056,0.14693847,-0.11066203,-0.52148414,0
0.022233114,0.4899372,0.84376466,-0.53147703,-0.8120543,-0.4428652,-0.08705792,-0.021234546,-0.00975588,-0.99094844,-0.08544851,0.68362916,1.2722533,0.9844175,-0.060776666,-0.15831095,1.2430459,-0.10987283,0.8671184,-0.029096048,0
-2.4080377,1.155086,1.2069901,-0.32806838,-1.1572908,1.521595,-0.14585643,-0.34377718,0.44887233,2.7363038,0.48411265,0.17825302,0.06978022,1.6541058,0.52732474,0.86381686,0.3039305,0.53585774,-0.27839652,0.1693256,0
1.8321593,1.2916869,2.4501593,-0.7035958,0.13050444,-0.3676292,-1.1241219,0.22775473,0.7754633,-1.3152231,0.60895556,-1.1150551,1.3555558,0.56706005,-1.3152719,0.85297453,-0.6132404,-0.9654402,0.7217601,1.2067626,1
2.9946005,1.4280822,2.129279,-0.58215696,-0.17437951,0.4080733,-1.4262893,0.4463097,-1.4124696,-1.2737576,0.6538513,-0.84406036,-0.99106234,-0.29560435,-0.59137535,0.2313848,0.17466564,-0.9855829,-1.7109622,-0.20283513,1
3.6188028,1.7338848,1.6121144,1.7303603,0.7526073,-1.7276356,-0.27897012,0.22306213,-1.0676326,-0.29291195,0.0212961,-0.22372517,-1.2107954,1.4682071,0.266822,-0.8592108,0.8760885,-0.081003495,0.9917543,-0.10429342,1
-1.4849913,-0.5761236,1.381818,1.0327624,-1.329341,1.3930373,1.0257819,-0.63421535,-0.07805243,-2.202773,-0.70076066,-0.21144304,0.30930945,-0.11576946,0.13874914,-0.9681917,0.32384896,1.6831504,0.43944576,0.033907607,0
-0.74944246,0.13455752,-1.0713756,-1.4456311,-0.07006245,0.5544151,-0.8556598,1.195757,-0.5608388,-0.08992195,0.94547945,-0.31307787,0.6275806,0.572662,-0.67393005,-0.6470532,1.2223731,1.319948,0.6255374,-0.8677337,0
3.3867583,1.521639,0.6910485,-0.6366956,-0.22372675,1.0865494,-0.80252534,-0.96575034,-0.48275498,-0.121891364,0.67302495,0.5704239,-2.2495987,-0.35581553,0.12390543,-0.87039655,-0.7804457,0.62458134,0.68317676,-0.17720662,1
2.9202178,2.2629013,0.8628974,-1.0834315,-0.39324918,-0.6929908,-0.5966725,-0.095129095,-0.09166989,-2.5604577,0.095601566,-0.2519388,0.225621,-0.6409354,-0.63541895,-0.39054024,1.0685695,-0.41679683,1.1108313,0.9771019,1
2.179904,1.2886724,1.4835334,-0.1440668,-0.55884594,0.73571366,-0.6457087,0.86303586,-0.93249476,-1.6673939,-1.797148,-0.54034686,-0.8075754,-0.8527455,0.98301053,-0.7315177,-1.965594,0.5647445,1.3360673,0.44986054,1
1.8481529,1.9713116,1.1563993,-0.97160625,-0.19761504,-0.0569792,-0.2027857,1.6716619,0.042792197,0.9597401,2.2318826,-0.473543,0.1485843,0.81697357,0.12206179,-0.27711052,2.3435268,1.1983482,-2.1016867,1.3573447,1
4.1186204,2.9950666,2.71038,1.5509528,0.88262683,0.5787236,0.1341503,-1.0716045,-1.3727292,0.77295494,0.7550539,-0.04271342,-0.8566654,-1.1300191,-0.36219236,0.7018732,2.2383971,-0.024511304,0.28775606,1.1259444,1
-0.0726868,0.8598143,1.0627196,1.1020267,0.05413754,-0.48059133,0.20410231,-1.6973069,0.29370606,0.8668876,1.698239,0.92464626,-2.5660431,1.3917781,1.4669493,-0.92063534,-0.40062046,1.4390684,0.055560842,-0.58753717,0
-0.7603252,3.1256576,1.0282134,-0.27860197,1.4286234,-0.09023225,1.2114098,0.5812324,-0.3386418,0.4983012,0.5387233,0.80082333,1.6284152,2.211837,0.41114298,-1.9080162,0.8766529,-0.26075798,-1.6912225,0.69069505,0
0.4305357,-0.31447548,-0.94518805,1.3958226,0.5061572,-0.7909804,0.6625446,-0.42021918,0.54476714,0.31407887,-2.5644562,0.10828571,-0.1665533,-0.7403237,-1.2640224,-0.21751603,-0.35273737,0.65141016,-0.14516051,0.08858386,0
0.31829786,0.027153641,-0.7556194,2.2134368,-0.07771382,-0.20999818,1.413472,1.8871292,1.4457005,-0.39033476,0.34727538,0.58454,2.236834,0.42023146,0.46460858,-1.0131189,-1.2552887,1.3543899,0.34581807,0.44728085,0
1.0647317,1.3433725,0.9625285,0.6359243,0.13868897,0.2091129,0.91604245,-0.93840456,-1.05042,0.08169696,0.14913297,0.7244597,-0.22229923,-0.777913,0.601757,1.3465929,0.3650387,-1.4539652,0.2755505,-1.9313824,0
2.4772007,-0.2100569,1.5295886,0.5110517,-0.2854305,1.1487296,0.21907134,-1.1236416,0.9006686,0.6892339,1.2738227,0.7097332,0.46988887,-0.9929527,0.8131908,-0.14643411,0.8060614,2.2301373,1.2067574,0.28505012,1
2.5916212,1.3819937,-0.36325514,0.046459395,-0.51378274,0.32190338,-0.51625985,0.22105496,1.2460653,0.15670538,-1.0861646,-0.8307826,0.69070977,0.75307715,-0.8716809,-0.028724542,0.9046807,1.7207675,0.17642234,-0.1990504,1
-0.37854162,0.63419765,1.6298082,0.1447608,0.49999756,-1.4216229,1.594386,1.3368592,-0.2961325,-0.10434807,1.1793599,2.9452837,-1.6847816,-0.5109387,-0.39419195,1.0409636,0.3543701,-0.5123632,-1.4162371,1.0113007,0
2.318029,0.6418216,1.2775173,-0.42519638,-0.2999951,-1.0447235,-1.0321115,2.369528,0.32950485,-0.41143462,0.3779717,0.16055661,-0.90665615,-1.9154412,-0.53088045,-0.18252166,-0.10955743,-1.831421,2.4800677,2.4027162,1
2.963105,1.8252069,1.394896,0.57852644,-0.11700541,1.2522285,0.91409737,-0.85057396,-0.6877242,0.969666,0.69463766,-1.1132256,-0.45710102,-0.15395981,-0.0367536,-0.07188413,0.89923936,0.14577411,0.08075133,-0.7567672,1
2.6858368,1.7709929,1.4798585,-1.1506671,1.2769477,1.7797226,0.24450216,1.4346002,0.22953469,-1.386861,0.30029404,-0.3395048,0.47584713,1.570791,-0.5067018,0.3875058,0.8611238,1.3541859,0.98577064,-1.1149384,1
1.4021745,2.564641,1.5750955,-0.983857,1.1883426,-0.3696716,1.63037,-0.44047567,-0.7468129,-0.064353466,0.7582691,0.29293066,1.8916787,0.17150427,-0.17652617,1.509155,0.59519583,-0.4135799,0.23860902,0.21816516,1
-0.21429956,0.6734821,-1.0468763,-0.35601392,0.43125713,-0.5282476,-0.89154047,-0.04064353,-0.47271925,-1.3220892,-1.297125,0.40807992,0.090566956,0.31403095,-0.29864633,-1.5134081,-0.8741314,-0.3219385,0.43609002,-1.7486173,0
0.20707464,3.2486312,2.5575972,-0.8760819,-0.23467408,-0.42122763,0.2896632,-0.507411,-1.1486003,0.48931256,1.8143963,0.5297881,0.07507425,-0.2142604,-0.7887447,-0.407563,0.39234126,1.1872323,1.2318935,0.17037137,1
0.1779293,0.5432827,0.8117474,0.048093174,0.06446866,-0.860228,-0.8840207,-0.69114375,0.2399228,-0.30640006,2.5823781,0.38792998,1.5708076,1.4847456,0.42466983,-0.040838733,-0.8989923,-0.60186434,0.8403687,0.26964867,0
-0.65131724,0.28364527,0.57018673,0.024808263,-0.23816948,-0.054792482,-2.4155276,0.018207222,-1.0582839,0.36347568,0.13396177,0.7484063,0.75818604,1.7196463,-1.983134,-0.12605816,-2.040475,0.49069658,-0.16703022,-0.4707611,0
2.7852998,0.7468586,3.8075652,-0.24441658,0.07653327,-0.12852603,0.92240983,-1.2022047,0.82820874,-0.51856464,-0.50983334,0.879393,-0.26820272,0.6137818,0.63245374,-0.34913594,0.23293991,-0.48389593,-0.019565674,0.47368544,1
-0.96562105,0.9313593,0.55839944,-1.4889995,-0.74607754,-0.69148123,-0.44438833,-0.9558912,0.9391596,1.0605359,-0.78787726,-1.15417,-0.013338915,1.3301886,2.1541998,-0.674579,-2.2749598,-1.4874812,-1.7824588,0.41683954,0
0.08866047,0.7082566,1.3666666,1.6289389,0.8429558,0.7351933,-1.4740583,-0.5085944,1.3848215,-0.5496603,1.1055543,0.123380765,0.78318596,-0.87183934,0.76313394,-0.6394775,0.2305455,-0.02909744,1.192038,0.8320726,0
0.7525706,0.98931384,1.3238246,0.69173944,-0.49536085,-1.0893652,-1.3646474,0.7273536,-2.0735352,1.0551372,-1.2869118,-0.4477177,-1.1685035,-0.91915655,-0.22341621,-0.1367296,-1.5463456,-0.40536973,0.10323345,0.4679518,1
0.47586274,1.3208746,-0.09390104,-0.50823474,-0.4304628,0.6291426,0.97342545,-1.0217903,0.29426238,0.6550109,-0.7470492,0.7730055,0.13596737,-0.2734564,0.14176223,-1.5802017,0.14046392,-0.8458034,0.028828206,-0.40581977,1
0.2795249,1.6829355,0.36787504,1.0004524,-1.0229214,1.4336798,-1.0127311,-1.2534384,-0.2748301,-0.4444599,-1.5819931,-1.1278441,-3.5942576,-1.3512199,-0.6598403,1.4898477,0.71304005,0.32349998,2.1652877,-1.7924192,0
-0.07656697,2.5265083,-0.266607,-0.8277799,0.8173381,-0.556719,1.2593002,0.8314909,-0.19049065,0.9805728,-0.23554774,0.13271238,0.58524305,-0.38953683,1.5102886,0.06998529,0.28964782,-1.3163905,-0.6445419,0.16288409,0
3.3870165,3.2126448,0.899037,-0.82661825,-1.2298491,0.4936128,1.4133294,-0.15797319,0.05837441,0.13253036,-0.46907014,-1.2213084,1.0599627,0.15425318,-0.5481806,3.0051267,-0.0028353885,-1.7120203,0.6548089,-1.8415418,1
0.45714453,0.9305306,1.620623,-1.0023088,-0.29366246,-0.06907413,0.865756,0.434243,0.51879275,1.2188259,-0.22214964,1.4627262,-0.088335745,0.8954611,-0.4955139,0.5950311,1.1581511,-1.0820724,0.9443498,0.17875572,0
2.0295284,0.22717276,0.53423035,-0.15607347,0.6628414,-2.1832004,-1.4103794,0.66856503,0.02652068,-2.0034585,-0.634065,-0.39283177,-0.48509485,0.93155575,1.2563604,-2.2378757,-0.11948167,0.11374818,-1.4816294,1.2531168,0
0.36211616,1.3415794,-0.2050551,-0.77892464,-0.5694251,-0.11003145,-0.42550707,0.9055564,2.6660438,0.58256096,-1.9472446,0.15507215,-1.187799,-0.40767255,-0.035619996,-0.2591415,-1.0350474,0.5219395,-1.9938879,0.386357,0
-0.9109044,0.7697645,-1.1039499,0.2314917,1.3773134,-0.5946888,-0.6166211,0.43249947,0.21106954,-1.3817341,1.1076272,0.80894893,1.2820907,0.5459015,1.8878102,-1.8726099,1.5239137,-0.38992137,-0.543969,-0.7144523,0
0.50048316,1.2913094,-0.2256072,0.27357802,2.7638433,-0.6698782,-0.3944786,1.4198923,-1.5755125,0.24511588,-2.4153988,-1.3795012,-1.1900772,-0.8765035,-1.2471981,0.20098309,1.3998445,2.0390599,-1.02942,0.7284272,0
3.7267857,1.9206363,2.6682081,0.4600419,0.45853275,-0.7366359,-1.9939324,-0.3486903,-0.7668711,-0.27787688,0.96145123,1.4356753,0.15073137,-1.1840168,-0.38929492,-0.77238035,0.12395955,-0.46675354,0.9026623,-0.8479547,1
4.7017136,0.3273492,2.2654335,-1.6105406,1.0478939,0.046882864,0.2057538,-0.89725655,1.0859513,0.6428427,-0.5454152,-0.016556632,-0.8903228,-0.9691481,-0.61530703,-0.27395314,0.0017476133,-0.044324134,-0.86519116,0.75904137,1
1.0806417,1.4046671,0.9469431,-2.5025446,-0.99846274,-1.4883955,-1.7726437,1.1439105,1.6951408,0.0075702947,0.47132993,-0.3592873,1.1696883,0.2800266,-0.5214195,0.56229675,-0.18163793,0.19558446,0.6933301,3.7601552,0
1.7773472,0.641083,-0.6989944,-2.2535353,1.2842448,1.1198213,-0.6279618,-0.08758928,0.2080009,0.59406894,1.6545069,-1.3030564,0.6736529,0.21882436,-0.51013607,0.80646074,-0.111296035,-0.08040472,0.31379023,-0.4579752,0
0.6455284,0.09371498,1.9308791,0.22833374,-0.67003983,0.30877647,0.98950064,-1.5751889,1.2670578,0.34028703,-0.030367788,-0.68630314,0.34705243,-0.88365185,-1.9892151,-0.7130207,-0.27254707,0.6131432,-0.21880403,-1.1450934,0
1.8571761,1.8203539,2.605314,0.8131847,-1.3619702,0.051156428,0.77372056,-0.8730657,1.8002198,-0.49448833,1.0199605,0.69116867,-0.687753,0.016175669,1.3641379,-0.5368781,0.1772764,-1.5056632,0.35958692,-0.4045261,1
3.0421433,0.95533866,2.279438,-0.35024786,-2.637916,0.08786452,1.2610761,-1.0964388,-0.6445603,1.3253471,0.5564826,-0.32891998,0.29576308,-0.62567043,2.4714706,0.88686734,1.7088073,0.09191344,-1.2738353,0.50333863,1
1.2462449,1.7881998,-1.4469258,0.21142365,-1.5979116,-0.58590335,0.5854211,1.3313861,0.22248392,-1.1477457,0.5993708,-0.85087144,-0.29232123,0.090440586,-0.6698549,0.6364509,0.7524583,1.028186,1.4253324,-0.14317423,0
-1.2358227,-0.63948596,1.9758955,1.6152898,1.3383656,-0.5855065,1.6881044,-0.1696841,0.3430766,0.8264354,1.261217,0.5412301,1.3750106,0.013283945,-0.202873,-0.3203394,-1.1493733,-2.7983072,1.041425,-0.2341145,0
3.2614255,2.397993,2.1178124,0.9444835,1.0715053,-0.95172215,1.5329294,0.8643648,-0.8755892,-0.6492204,-1.2428682,0.6278084,-0.17685205,-2.4928834,-0.55430824,-0.38091442,0.10567345,-1.5391759,0.11665106,1.5007339,1
2.705289,2.389163,3.5231009,-0.09454352,-0.12681441,0.34485278,-0.88485456,-0.6945601,-2.039202,2.2883453,0.8307021,-0.9473305,1.0238572,-0.8080464,0.06805578,0.062984765,-0.4461757,-0.81282866,1.2085477,0.084496036,1
1.6730655,-0.549886,-0.23208003,-0.045681514,1.1032108,-0.7892123,0.57129204,0.3429172,1.4284455,0.49797288,-1.796323,-1.0139143,-0.9632715,-0.4524919,1.324395,-0.2651877,0.034532234,-0.22495383,0.53884107,-0.7218493,0
2.3476825,1.6170144,1.8888001,-0.565791,-1.3350182,0.9326431,-0.11640537,1.128512,0.47947055,0.5146732,1.13067,2.5979059,1.3037312,0.88639766,0.29230484,1.2588158,-0.74652576,0.58475304,1.2772114,0.95239013,1
2.4420903,2.2551465,1.6305635,-0.7682298,1.4507934,-0.4342194,-0.44268122,-0.42065305,-0.6958985,-0.72472703,-1.7252544,-1.552139,-0.19265881,0.45640144,-1.6761825,0.1818918,1.2830932,-0.47151053,-0.9892961,-0.06012487,1
3.0374844,1.2404237,2.9125822,0.46932065,1.7310404,-1.6814096,-1.4117166,-0.41844842,-1.339089,1.573892,0.23284405,-0.3299106,1.5536898,0.29259285,-0.20886216,-0.7816655,0.5558112,0.52222216,0.6818298,0.8061674,1
3.9688466,0.97174174,4.1964965,1.8000327,1.7172507,-0.2061996,-0.7139792,0.10491152,0.28344724,0.8572142,-0.16423616,0.9213482,-0.3474436,0.04774919,0.7228044,0.12175096,-0.67583954,-0.9019382,1.0651649,0.4962625,1
1.3784608,1.6362493,-0.04086317,1.0066812,0.3524418,-0.113563284,2.6499772,2.3459811,0.6504416,-0.8499451,-0.47840503,-0.54191846,0.81427497,0.384036,-0.31223318,2.0663145,-0.42970634,1.8636733,1.170809,0.64398766,0
1.7393869,3.4039845,3.9327035,0.23617616,1.247744,0.0982104,1.5050181,-0.9483247,0.98936296,-2.5186527,-1.1698394,-1.0595851,0.013739496,-0.88380873,-0.87619126,-0.17934813,-0.12767622,-1.1531254,-1.343073,-0.8510329,1
3.520254,4.4367175,3.4192781,-0.35717604,0.41629562,-0.0015961124,-0.14301485,0.10967732,0.2771721,-1.7461989,-0.6192606,-0.042528566,2.3843737,0.63708746,1.101979,-0.11026068,1.4389958,0.28427532,0.8257473,0.17516018,1
3.0703306,1.324008,3.7894607,-0.48165765,-0.9487245,0.16034055,1.8731248,-0.6831263,-0.18108636,0.25625253,-1.324014,-1.3755484,1.1251984,0.07551792,-1.0603107,-0.31363922,-0.55931824,0.007928881,0.19657438,-2.1483533,1
3.8522959,1.8735362,1.321352,0.8843303,-1.0344894,-0.31429097,-1.2165538,0.7443882,1.1935654,0.38408354,-0.18907073,-1.2757206,-0.45737818,0.23177388,-0.5744995,-0.45492592,-1.12217,-0.74333596,-1.4665525,0.27660152,1
2.5680914,1.8942221,1.5991087,-0.5906666,-0.29791474,-0.42630413,0.15319002,1.8329829,-0.1891895,-0.5919207,-0.24926822,-0.49227834,-0.49624512,-0.58435345,0.68500066,0.67211086,0.90236914,1.114084,-0.36459297,-1.5677031,1
1.9607021,-1.7664417,-0.10092126,-1.4265327,0.40282443,-0.9568671,1.1316143,0.232467,1.5114114,0.10157897,1.1592788,-1.0856128,0.9850741,-0.13502228,0.23787846,0.92751294,0.38656402,-0.79060376,-0.48947105,-1.0576619,0
0.70643646,0.1453591,-0.2080466,0.20252311,-0.23691899,1.1689112,0.78508353,0.72290134,-0.41525027,0.70981616,0.50340426,-1.2162211,-0.24614955,-0.17130288,1.495487,-0.41980267,0.4824135,1.3009669,-0.92255396,0.27940667,0
2.0235968,-1.0777029,-0.36609036,0.27291924,0.36433148,0.1574101,0.54571426,1.2609569,0.054246806,-0.07424366,0.5946318,1.9899447,0.59997034,1.0388241,-1.5731916,-0.17959356,-1.2136508,0.015226961,1.4269457,-1.2917756,0
1.728252,0.4864425,1.1335038,1.0288049,1.9955298,0.58110726,-0.8718586,1.0124571,-2.670552,-0.9073404,-0.58057576,-2.103722,1.6840416,1.32909,0.45100883,0.97971296,0.3663008,0.86392665,1.2624075,-1.4461702,0
3.4336615,2.928909,1.3691809,-0.23110406,-0.77528375,0.3111395,0.3908202,0.19581343,-0.7664196,1.371785,-0.58181995,0.55264735,0.78849405,-1.7115331,0.33488694,1.2536011,-0.01415022,0.89898396,-0.67805475,1.0542127,1
1.381271,1.7778469,3.1946254,1.1795945,-1.299707,-0.214033,-0.59948665,1.1797291,-0.0744955,0.1482897,0.48184475,-1.2138536,0.29898193,-1.010169,-0.48976803,-0.4434674,0.48400894,-0.7928604,-0.47452396,0.32403183,1
1.3764374,0.9286773,1.3713381,-2.1239765,1.4351838,-0.8573493,-0.60878706,1.9414493,0.17031188,-0.7498458,-0.61174965,-1.3831705,0.014604542,-0.33598363,0.6694451,1.7189538,-1.2538784,0.59595364,-1.5332351,0.43479192,0
-1.1822534,-0.8555416,2.791315,2.1479404,-0.70797193,1.9021409,-0.039562132,-1.3708698,0.6494149,0.94924587,0.7524326,-1.6898417,-1.143148,0.9370588,-1.1522294,1.018261,-0.36286387,-1.6445564,-1.3189702,0.45408982,0
3.0201411,3.361561,1.9796994,-0.19933102,1.7975619,-0.8393993,-0.2833022,0.4747932,-0.89571035,0.44660658,0.004401556,1.1351695,-0.4179328,-0.63866305,1.9189588,0.85149384,1.0863202,0.83555233,-0.6739804,-0.95972496,1
-0.95797515,-0.084367275,1.4409238,-0.02567703,0.9398972,0.82325155,1.6023544,0.80145615,0.21292828,-1.2987627,1.9412787,1.0647203,0.42419297,0.21253578,-1.7804976,0.42192343,-0.53023344,-1.6399024,-0.48421136,0.24099961,0
2.8917594,0.6213838,0.59763205,-0.30283445,0.570742,-0.7929354,-0.44443187,0.1882557,-0.82047814,-2.0066285,0.31073087,-1.7467057,0.33015683,-0.22099724,-0.22876902,-1.1029109,-0.33198678,-0.8786405,2.8478942,-0.8038692,1
1.0296652,-0.07413864,0.4838562,0.0076107937,-0.16539384,-0.19676213,0.2474953,1.3764274,-1.1312366,-1.76824,-0.83042324,0.12788098,-0.29582724,1.5420111,1.4197707,-0.45465904,1.5449185,0.4206038,-0.7288119,-0.119746655,0
2.3251538,1.0637225,1.3257678,0.4514006,-0.39987403,-0.28277707,-0.20721048,-0.16815503,0.92068505,-0.82644993,0.2303883,-1.5130638,-0.52170587,-1.3074666,1.617967,0.13389103,-0.42581984,-1.7368741,-1.3393849,0.85162985,1
2.8729491,0.35875118,0.5233841,1.848002,1.3552694,0.29534867,0.116052866,-0.1680413,-1.2574964,0.8603716,-0.19549333,0.7303008,-0.40421745,0.36301002,-0.48025435,0.06951488,0.79743284,-0.5352435,2.019593,-0.5779676,1
2.654729,3.1817956,3.409997,0.46733367,0.26887372,0.069005124,1.3563588,0.9572711,1.0896006,1.6344723,0.4579718,-0.4069674,0.35127997,0.056112714,-0.18906905,-0.4043016,0.54769593,0.6375816,-0.6960112,0.3159903,1
4.141545,1.0531962,3.3287077,-0.87451905,0.36131978,-1.7810094,0.6397929,-0.22080277,-1.7448119,-0.4711925,1.7661923,0.56993026,0.11298822,0.5303359,1.0098517,1.5236511,-0.29099295,0.5928256,0.47507066,0.10665249,1
2.3318164,3.403719,2.2227519,-1.2173975,-2.9049864,0.9541758,-0.4303251,-0.1521936,0.40784395,2.4608126,1.3537487,-0.22670102,0.7307273,-0.6023085,0.77385896,-0.8226544,0.18262498,0.21596178,-1.0515618,-0.5885074,1
-2.1833043,0.111840576,1.3563085,1.9989069,1.4916701,-0.3857082,-0.0068762866,-0.07122899,-0.2095129,0.974319,-0.5514434,1.4523972,0.13874327,-1.1659541,-0.09721062,0.47902063,0.97693145,0.75422686,-0.31623983,-0.5184494,0
1.7216011,0.51759845,-0.8929101,-0.5854134,-1.9620624,-1.6288177,-0.52979666,-0.7957165,-0.6865632,0.77024144,0.87410074,-1.1646472,1.891539,0.10064645,0.0077906316,-0.791932,-0.30034754,2.0286076,-1.0812532,0.26730835,0
-0.5513006,-1.318597,-1.2951316,0.6106895,-1.7226471,-1.2349195,0.8218826,0.70113575,0.058609363,-1.1780756,-1.1817471,-1.3240025,-0.13368842,0.6411526,-0.424118,0.884803,1.6100419,0.39109436,-1.2533661,0.08598609,0
3.8718069,1.1687834,1.3018959,1.1398668,-1.436013,0.19845344,-0.6176124,-0.43282253,1.7033457,-0.48088512,0.12159191,1.0314735,-1.2821345,0.83596927,-0.44813892,-1.280189,-0.49235576,0.06218257,0.24013051,-0.74901646,1
-0.22491112,-0.901731,-0.46704614,-1.3619992,-0.07927894,-0.83750176,2.0747118,0.3829185,-1.6262759,-0.7462737,0.7024553,0.2445969,-1.5710489,-0.78725225,0.64329123,0.37123412,0.5761893,-0.2799986,-0.8565789,-1.2760208,0
