src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,entropy,conn_state,src_bytes,dst_bytes,wrong_fragment,urgent,label
49725,21,6,150.53064194755197,72.44735890602252,9066.014163747212,7.424166208153347,30,4948,1,1,0,0,3.775820264088175,1,1989,1032,0.0,0.0,4
52903,445,6,135.06701738898477,32.679131713555336,12293.556725548166,2.9135553758354193,32,4982,1,0,0,0,2.350518817700449,3,1983,1000,0.0,0.0,4
4331,53,17,62.53379613488014,142.07394328746224,51470.54843143515,0.7686795450024598,1079,100064,1,1,0,0,2.323939115859883,2,4936,501,0.0,0.0,1
54039,8080,6,658.7315883960707,6.767352394037811,4637.043340841608,91.0201983584467,57,49882,1,0,1,0,3.1921312708953966,3,25178,25093,0.0,0.0,0
64312,23,6,157.2962192221279,72.29583009922956,7743.445086070469,9.088828596334386,26,5029,0,0,0,0,3.489631314007226,1,2036,1004,0.0,0.0,4
56316,399,6,59.57899320796504,79.01809684053823,9269.73287087018,0.7061327397473358,3,203,1,0,0,1,4.13668244479563,2,91,58,0.0,0.0,2
50607,21,6,160.99510943249564,10.099730306566023,13960.513228922042,18.478302403762928,30,4993,0,1,1,0,3.0146408199283528,3,1970,1030,0.0,0.0,4
58572,8080,6,106.84980262345786,3.2057074728833355,559.8737922060359,36.36524463217011,29,5088,0,1,0,0,7.709063660961579,1,2012,2963,0.0,0.0,3
53958,23,6,163.00640936094186,39.367788147426594,17419.052789856112,0.638214084233193,38,5099,1,0,0,0,3.608592116430789,3,2057,1011,0.0,0.0,4
62839,21,6,143.48301097590388,76.20082413313608,10375.07757374306,3.3644806941114687,31,4967,1,0,1,0,3.669251359069297,2,2032,1096,0.0,0.0,4
56702,23,6,151.51832541516643,44.49114386504371,7743.610341277895,4.252095012613379,22,5032,1,1,0,1,2.0163468387387025,3,2024,969,0.0,0.0,4
52596,22,6,802.9035125179163,8.481692380630019,5095.922891963093,4.13301944154764,48,50322,1,1,1,0,3.947762768708487,3,24886,24970,0.0,0.0,0
49450,1337,6,220.05118998330298,1.8870802278253278,482.4711179729162,26.268681375587526,25,4959,0,1,0,0,7.339711065111879,1,2064,2973,0.0,0.0,3
55395,443,6,1149.8510059391238,5.065790128869496,24829.93886842741,1.7562548326675533,53,50154,1,1,0,0,5.386377819014646,1,29906,19936,0.0,0.0,5
60629,443,6,864.9566343541269,5.481725376977254,20221.51720670978,3.5221296994040996,57,50201,1,1,0,0,4.733785258803227,1,30304,19871,0.0,0.0,5
59610,22,6,178.72044782916743,81.11703560113045,8227.583346697334,17.688647116161185,31,5002,0,0,0,0,3.0256543098285964,1,1989,986,0.0,0.0,4
59513,31337,6,149.22372326872815,0.5815956779223905,437.4990503002077,23.289128015969478,23,5064,1,1,0,0,6.827420126197077,1,2014,2984,0.0,0.0,3
15279,53,17,49.2791204246206,391.85056786199624,15599.351894507901,1.1316300681736209,967,99856,1,1,0,1,2.154386096722665,2,5027,510,0.0,0.0,1
52481,8443,6,238.1430242215264,2.3762302712479437,363.5354442863372,16.214184496867308,22,5057,0,1,0,0,7.499831800567182,1,2076,3020,0.0,0.0,3
61284,377,6,49.80336125048248,71.98259327067262,7229.58766522369,0.44988760907228464,7,207,1,0,0,1,4.228564612415802,3,101,48,0.0,0.0,2
53826,497,6,77.31150580864474,81.6963237931775,5369.45690171822,0.7793556173535572,1,189,1,0,0,1,3.8621008374722345,2,106,49,0.0,0.0,2
52072,53,17,63.4177623774128,135.01063373010354,40404.922766657444,0.15461688419634997,1005,99597,1,1,0,0,2.759357262910422,2,4804,489,0.0,0.0,1
52396,879,6,57.45157745271675,107.69616126717297,6561.984021398801,0.07727955566532194,1,220,1,0,0,1,4.875225025569485,2,102,47,0.0,0.0,2
55930,22,6,139.75857668851435,67.3712181984342,11653.425705558551,1.2735026513200092,28,5029,0,1,1,0,2.671707958318931,1,1991,1055,0.0,0.0,4
63638,3389,6,268.8863903788565,5.118123643583142,8137.557208205698,12.321659020661345,55,49880,0,1,1,0,2.583217893006455,1,25080,24924,0.0,0.0,0
59195,23,6,122.70001192159143,75.19911962978247,10896.782449125687,8.504769403380823,24,5016,0,1,1,1,2.7804520798502623,1,2089,976,0.0,0.0,4
51585,443,17,634.4514568827544,18.116982811495227,5300.272232742769,85.87949281803446,53,50275,1,1,0,0,3.6950769700067267,3,25068,24903,0.0,0.0,0
56835,80,6,578.4169059401738,8.723740289488733,5449.2515707780385,37.67638056027045,45,50133,1,1,0,0,3.151989919199524,1,24779,24577,0.0,0.0,0
61770,443,17,50.74787761495791,140.32135030092408,23275.638180198206,1.3833592145402456,974,100519,1,0,0,0,2.363704480632327,2,4927,481,0.0,0.0,1
49500,80,6,102.21435948540729,325.5142390638619,11013.50222358795,0.291112206595067,1001,100209,1,0,0,1,2.3263639911737775,2,4987,537,1.0,0.0,1
50419,3389,6,149.28525641826258,20.58927974812945,3272.097557158388,43.626861539705196,35,49877,1,1,0,0,3.428672900955398,3,25154,25028,0.0,0.0,0
47781,53,17,79.26576526205835,655.028394815293,26753.320930753714,2.978906660413314,986,99810,1,0,0,1,1.7665370036373758,2,4939,501,0.0,0.0,1
60818,80,6,539.0820569993266,21.071257617311378,4073.462088678335,5.75045733635016,45,50241,0,1,1,0,2.8586852840365298,1,24997,24966,0.0,0.0,0
61754,443,6,881.3175029057118,16.708698974044964,25458.63740062714,6.935971055300487,44,49802,0,1,0,0,5.772608350860959,1,29862,20152,0.0,0.0,5
52846,171,6,57.6772993126124,92.79800446796366,12022.641207090524,0.10499366249859522,2,205,1,0,0,1,4.519495173263307,2,101,38,0.0,0.0,2
56121,80,6,1095.811460377295,27.404668711932445,19575.345414057214,6.110031546545218,54,49616,0,1,1,0,4.974943046076066,1,30133,19934,0.0,0.0,5
34321,53,17,72.94433603114204,100.0,50074.22270158328,1.1937845621963747,977,100297,1,1,0,1,1.398661420532461,2,5045,463,0.0,0.0,1
51314,23,6,150.24147743918482,36.52706681778717,11974.995937970394,3.1940278760106904,28,5027,0,1,0,1,2.9880700852999116,2,2020,1070,0.0,0.0,4
52832,125,6,58.96087065976768,104.16068874586097,5923.333055623046,0.9040142985731016,2,211,1,0,0,0,3.528363053904794,3,98,45,0.0,0.0,2
54989,329,6,55.87997673616077,92.03178270135338,4570.0350837327405,0.14815163486951383,3,221,1,0,0,1,4.6323068450464575,3,104,52,0.0,0.0,2
64860,3389,6,718.2092204329335,3.7332590343905707,5473.163501752395,65.88009706476392,50,50301,1,0,0,0,2.510350848481585,3,25104,25189,0.0,0.0,0
59150,8080,6,539.7116725792583,9.012323871515159,3708.457298726863,2.201010336679626,52,49880,0,1,0,0,3.5706525620524054,1,25053,25066,0.0,0.0,0
59325,80,17,582.5140793288244,4.060435956789675,7168.959166146142,113.20063368222209,53,49965,0,1,1,0,3.5161271145304784,3,25266,25087,0.0,0.0,0
50219,741,6,61.51898507284871,92.29378577228967,7192.112418092208,0.16819506406848359,2,190,1,0,0,1,4.865400553107309,2,95,57,0.0,0.0,2
60679,532,6,56.49691593643309,125.91058208250914,7866.808609043099,0.5191446854900273,1,205,1,0,0,1,4.665933343046627,2,99,54,0.0,0.0,2
49664,22,6,139.80026667614817,16.36340866040773,7174.709092578221,7.912323087373338,38,5049,1,1,0,0,3.428321737306914,3,1968,959,0.0,0.0,4
51087,31337,6,217.9840847039681,1.3137496229364032,351.48268055538654,45.340916219339675,23,4948,0,1,1,0,6.062998367230471,1,1997,3046,0.0,0.0,3
51313,4443,6,178.6476384834076,2.7801063150990823,804.5279783346344,27.885084212452007,22,4941,0,1,0,0,6.234231453080335,1,1957,2930,0.0,0.0,3
57618,198,6,64.04087044827656,55.43543792921765,3794.728637844634,0.16039825855628279,3,194,1,0,0,1,4.353975340533566,3,100,51,0.0,0.0,2
51529,8443,6,244.47067802069918,0.8894115876789046,635.0805543816471,39.01179865511422,15,5004,0,1,0,0,6.898893239194811,1,1965,3012,0.0,0.0,3
21322,53,6,57.56865808444864,576.1187073294914,35720.08258922521,0.8779908294518456,988,99789,1,0,0,0,1.574742381975718,2,4937,520,0.0,0.0,1
49305,218,6,61.96687528569917,120.9953045313618,2318.7255906254736,1.0068190479419568,3,198,1,0,0,0,3.624859808273436,2,107,49,0.0,0.0,2
54648,443,6,589.2738139007782,12.077068777421658,11185.817004234796,12.764178403592865,55,49552,0,1,1,0,5.708981848241475,1,30069,20277,0.0,0.0,5
39242,443,6,84.10861031226847,662.8320059926792,16259.679228071924,1.07799774405418,1007,99535,1,1,0,0,2.208039930722607,3,4868,497,0.0,0.0,1
56892,522,6,59.723301350405826,93.59433224529008,7298.275976091218,0.11016238939515066,2,207,1,0,0,1,4.106647814203315,2,84,50,0.0,0.0,2
55169,23,6,138.70600418754412,56.148061866837715,6934.16953924148,5.839269237631032,35,4931,0,1,0,0,3.770857042323386,2,2056,1010,0.0,0.0,4
53042,22,17,621.5133728662718,8.697507190306386,6468.609351122994,175.63566701664902,53,49713,0,1,0,0,2.8515830764160137,2,24996,25119,0.0,0.0,0
61687,1433,6,810.4697644665599,23.375223519076794,31430.693364460636,32.785013041998084,55,49965,0,1,1,0,5.692496958166103,1,29924,19925,0.0,0.0,5
21469,53,17,48.709557930109014,337.8882402279628,10000.0,0.26767452252648044,937,99966,1,0,0,1,2.2092064572074666,3,5015,520,0.0,0.0,1
52225,8080,6,663.6969469277079,20.77871581603395,9581.767848157524,32.329419012796265,36,50387,0,0,0,0,2.7326063354524304,1,25027,24925,0.0,0.0,0
36628,80,6,40.0,587.3261197684786,68815.80665782222,2.8261323393349986,984,99873,1,1,0,1,1.5256935369318922,2,4968,511,0.0,0.0,1
52495,4443,6,231.94871958888106,2.889710181603402,627.3142155340356,41.3381339009708,18,4980,0,1,0,1,6.64572390804067,1,1979,2948,0.0,0.0,3
62003,22,17,465.3930242606164,13.599186454356953,3928.7733231491766,189.6095555700326,49,50009,0,1,0,0,3.9305922688818904,1,24835,24600,0.0,0.0,0
61903,8443,6,220.75433289272192,2.942105470369061,422.6603823409241,17.78424632955152,17,4963,0,1,1,0,6.467088135142673,1,1992,3014,0.0,0.0,3
50954,80,6,489.91542965570244,4.510688208253883,6889.943330777463,63.88287054720739,46,50050,0,1,0,0,4.363776021310341,3,25046,24822,0.0,0.0,0
45773,443,6,65.9694062810217,686.2463856913632,297900.1852300699,0.38901556613969474,1022,100289,1,0,0,0,2.744081547173446,2,4985,508,0.0,0.0,1
53160,4443,6,261.6226953988909,2.255399108054928,217.43796401156249,19.0280496836197,23,5057,0,1,0,0,6.260648173380112,1,2055,2889,0.0,0.0,3
59907,4443,6,225.46779652672632,2.3818751771815285,257.4679503888833,16.318935320701154,21,4957,1,1,0,0,6.827789716425462,1,2070,2999,0.0,0.0,3
54479,22,6,118.08524789715749,64.39582843664319,4361.845882805566,8.400120472108929,36,5037,0,0,0,0,2.073853620746195,3,1984,1024,0.0,0.0,4
44178,80,17,61.09320574713154,791.712940783823,10000.0,2.187439125406122,978,99903,1,0,0,1,2.8504741787994825,2,4961,499,0.0,0.0,1
61368,3389,6,173.59290324350187,34.031637927976114,12631.895559609267,2.9808224097710174,31,4930,0,1,1,0,3.217026688460726,2,2029,1040,0.0,0.0,4
55374,80,6,717.6283697703269,9.343077374271655,24695.65906013723,26.8082502842798,40,50444,1,1,1,0,5.217957949654407,1,30214,19829,0.0,0.0,5
57001,443,17,468.37970198596025,1.884770532671272,6777.32550710192,150.2373589073812,51,49917,0,1,0,0,2.93736755509617,3,24991,25012,0.0,0.0,0
55212,23,6,99.23950325794094,61.703008014687114,6722.809822910396,0.8788079941902542,31,4964,1,1,0,0,2.8114935208030025,1,1929,1029,0.0,0.0,4
57907,80,17,504.92841968571685,13.401326896477402,4813.131858166001,24.39243808697004,39,49792,0,0,0,0,3.895827103046763,2,25132,24988,0.0,0.0,0
62855,885,6,61.18396661871529,83.99762190278861,8792.270611557155,0.4949110906629731,6,206,1,0,0,1,4.429429277039501,2,115,53,0.0,0.0,2
59203,21,6,132.19801294253887,45.11183427476223,6230.003084147925,1.2254635582184417,36,5049,0,1,1,1,2.744470553750604,1,1934,984,0.0,0.0,4
59707,22,6,535.9690837456118,17.917325126920467,5530.311054597775,12.357712648459847,51,50147,0,1,0,0,3.6992240227560003,3,24927,24987,0.0,0.0,0
57989,8080,6,182.76345126893239,1.7493494255631559,100.0,25.252242921525344,12,5074,1,1,0,0,6.062820246409709,1,1970,3010,0.0,0.0,3
51047,3389,6,143.29476745508825,59.90136859378664,10136.055882489543,3.6817161531040448,37,5095,0,1,0,0,3.536930211773518,2,1990,969,0.0,0.0,4
60996,445,6,104.19964191702553,51.12258907394545,10494.961419322548,8.504463171345058,30,4969,1,0,0,0,2.6600938234617275,2,2075,951,0.0,0.0,4
65368,22,17,367.22061729066684,7.945344218504079,4386.237702625254,27.653668571235407,32,49787,0,1,1,0,3.9450050634132148,1,24829,25035,0.0,0.0,0
37749,53,17,56.728242463631425,1423.315625732224,32393.664697546777,5.440642822123081,1011,100549,1,0,0,1,2.651780946211858,2,5122,560,0.0,0.0,1
62404,21,6,161.5079364355026,54.39625706125725,8554.994125490522,4.714877377602772,21,5048,1,0,0,0,3.7894352536679454,3,1965,989,0.0,0.0,4
63732,3389,6,163.16205120172427,56.19879453251202,6360.717209327768,2.955169364527669,30,4902,0,0,0,1,2.233238878840182,2,2047,981,0.0,0.0,4
50373,443,17,45.879984938387715,348.1547375800216,37739.03641894972,0.30033998990325705,1029,99607,1,0,0,1,2.1111295266990795,3,5000,483,0.0,0.0,1
2097,443,17,61.00580355951991,383.2687340284496,39290.69437129493,0.4729079415190624,992,99793,1,0,0,1,1.462995890267449,3,5109,473,0.0,0.0,1
62951,796,6,61.35121485835918,90.54325206605365,5381.324188484836,0.0406342899602508,2,187,1,0,0,1,4.525824500725801,2,109,45,0.0,0.0,2
60098,3389,6,163.8831313589465,47.08113299975228,7473.610833818726,12.611322595495215,38,5169,0,1,0,0,3.1002967895388767,1,2055,1013,0.0,0.0,4
52256,3389,6,520.9470597276261,4.406842859005962,2810.8269208941424,109.58005896663849,45,49981,0,1,0,0,2.708347205186442,3,25262,24941,0.0,0.0,0
62840,8080,6,357.82561391775175,14.442994401654374,4973.056356669684,181.47657944594582,44,49901,1,1,0,1,3.5182360883271047,3,24816,24907,0.0,0.0,0
60965,757,6,55.074881094347695,47.300612967780694,5578.4483975062185,0.07737293391605843,2,194,1,0,0,1,4.489290501797172,2,88,54,0.0,0.0,2
63928,3389,6,80.0,53.2925282664441,8357.994506007264,5.100649847516272,27,4997,1,0,0,1,2.741656950599532,2,1945,1039,0.0,0.0,4
57202,8080,17,244.3954833127248,13.826951070852168,4588.544818344053,13.859363512766786,48,50093,0,1,0,0,3.6188805822974466,2,25145,24997,0.0,0.0,0
60876,889,6,58.640663743484666,136.51722752597394,6267.020343709781,0.21098031108829599,3,194,1,0,0,1,5.074168580575362,2,113,49,0.0,0.0,2
55735,21,6,161.57057780041492,32.600163772023194,10135.389519964938,5.235177318247864,31,4961,0,0,0,1,2.330653381260289,3,1977,948,0.0,0.0,4
62349,764,6,67.78184875543829,98.44866101611986,5087.343894129782,0.9718069237559521,4,205,1,0,0,1,4.107034850128091,2,98,62,0.0,0.0,2
50037,443,6,834.9101545964613,12.09903551028497,29909.032842836616,34.88520149215085,61,49531,1,1,0,0,6.07853838307359,1,30060,20288,0.0,0.0,5
59620,3389,6,134.54159825517402,50.77383003285594,11606.277868908619,5.722272831346324,30,5024,1,1,1,0,2.954107855185957,3,1960,1008,0.0,0.0,4
53139,443,17,612.8805975786532,5.132766293002619,500.0,11.302350973573661,51,49892,0,0,0,0,2.464410058709767,1,25194,24833,0.0,0.0,0
53313,445,6,192.1238272756433,75.09007719681426,12380.612903207548,1.464069968550858,40,4966,0,1,0,0,3.253582441858575,3,1953,1014,0.0,0.0,4
28500,80,17,71.76118336841792,660.1077502645587,22033.38831680493,2.8201363384480356,1003,100464,1,0,0,0,2.3729277230735577,3,5101,481,0.0,0.0,1
61151,8080,6,939.1592320227097,24.1420790223209,12250.403190748491,14.22754025753144,43,49485,0,1,0,0,5.625180319100494,1,29974,20030,0.0,0.0,5
54339,3306,6,1193.2990629952928,21.232742450123773,9757.744134746314,2.1254131313702054,44,50204,0,1,0,0,5.42479393743019,1,29950,19916,0.0,0.0,5
63242,4443,6,129.06040023556915,1.265254122546085,902.2375366421677,18.947658033475378,11,4992,1,1,0,0,6.460949161853407,1,1993,3033,0.0,0.0,3
59966,80,6,98.19817362815414,100.0,22360.077326197952,2.485803197108708,1003,100005,1,0,0,0,2.1729380684681407,2,5033,540,0.0,0.0,1
59400,22,17,439.3383076128103,3.3342134467317255,4258.818953855096,29.926980014042858,48,49918,0,0,1,0,3.613883500702436,3,24806,24982,0.0,0.0,0
58707,22,17,464.4519357025188,10.738496626133884,2448.3358268601237,32.96656938119458,58,50020,0,1,1,0,3.179840620410292,1,24895,25139,0.0,0.0,0
51717,80,6,904.9884379676064,5.0,17703.491763711212,4.006650782930807,43,49914,0,1,0,0,5.607120522546603,1,29878,20081,0.0,0.0,5
55653,4443,6,236.3676054790841,0.8705118571576229,309.3690359552206,40.4414000690954,17,4966,0,1,1,0,6.138305398837769,1,2101,3002,0.0,0.0,3
49815,3389,6,490.046698070183,13.117744284508186,7007.13312036657,10.09295081178582,48,49891,0,1,0,0,3.3253522658973895,3,24817,25060,0.0,0.0,0
21397,80,17,83.50068413907502,627.8108682751367,40338.72448606568,2.576454420063844,1038,99861,0,0,0,1,1.573801214237049,2,4967,530,0.0,0.0,1
63008,22,6,173.18344399378975,70.68389341595329,8256.077834980118,4.485570224019783,35,4949,0,1,0,0,3.585595210386246,1,2011,988,0.0,0.0,4
62855,8080,6,313.25554945195546,12.527120466083495,4640.751999529526,122.6569591959971,67,49500,0,0,0,0,3.649135552300494,2,24826,24899,0.0,0.0,0
10535,443,6,88.05556458651128,693.1280452095185,121282.62904464988,0.4449342250114696,963,100138,1,0,0,0,2.0405658606449255,3,4978,492,0.0,0.0,1
50458,3389,6,366.1757837774714,13.672245167438273,5781.045795130002,21.168726883101566,50,50393,1,1,0,0,3.955513654499964,1,24961,24901,0.0,0.0,0
63284,3389,6,147.3238180438041,76.3629127267933,11247.524067023593,0.5,28,4906,0,1,0,0,2.946193557294249,3,1998,975,0.0,0.0,4
52409,4443,6,174.2705509471779,1.22779133703241,402.76536258722,33.660477198566596,20,4868,0,1,0,0,6.456999721854602,1,2063,2960,0.0,0.0,3
51402,21,6,114.52869187143703,63.73599240937827,6377.633853446285,12.936972221341234,33,5050,0,1,1,0,3.1184958803657317,1,2007,1022,0.0,0.0,4
64133,22,6,148.33692962627424,37.32610457249554,10030.04602011037,2.18643218239656,25,4914,0,1,0,0,2.6373254175439618,3,2066,1038,0.0,0.0,4
55295,1433,6,1188.0150608134118,28.797817049020143,13952.52775241229,11.661695395520816,67,49894,0,1,0,0,5.269224554773939,1,29636,20120,0.0,0.0,5
57058,443,6,1003.786641645492,16.852813343385787,17773.82927977149,1.0,44,50035,0,1,1,0,5.016543795460641,1,29899,20059,0.0,0.0,5
54077,3306,6,918.6659490245253,31.668245255600525,22205.359101417635,7.164574096540809,45,50062,0,1,0,0,5.979902904955191,1,30091,19840,0.0,0.0,5
52598,3389,6,322.9673002000304,3.9044269434039167,3675.738309064802,135.6145272532278,50,49974,0,1,0,0,2.783338035809658,1,25003,24936,0.0,0.0,0
55751,358,6,45.89149108745829,51.89244524838873,8268.07655529628,2.0,1,183,1,0,0,1,4.447806176617163,2,102,53,0.0,0.0,2
2134,443,17,40.0,306.63766593629384,18274.876791269955,0.49957869487495543,986,100144,1,1,0,0,1.8332603060680468,2,5005,467,0.0,0.0,1
50738,22,6,186.00167893882326,42.59824834395492,10495.934188981664,2.8619726891909982,37,5099,1,0,0,0,2.883932600711655,3,2038,1000,0.0,0.0,4
52141,80,6,1043.8574998907357,17.9408898661207,20656.133924635742,2.7738946706014938,50,49797,0,1,1,0,5.177638217707238,1,29623,20000,0.0,0.0,5
49686,23,6,147.15002110767747,36.12820638753347,9248.778888914967,8.933671578647038,32,5032,0,1,1,0,2.0259428988117936,3,2017,954,0.0,0.0,4
65507,31337,6,244.3966272399206,2.8830936491984773,426.3784669878597,37.92622893299455,23,4963,1,1,0,0,7.140737026407652,1,1993,3076,0.0,0.0,3
59566,254,6,62.11117237720875,153.19373009709912,6935.24600886294,0.2998635105700021,3,184,1,0,0,0,5.157307781937345,2,108,50,0.0,0.0,2
59900,80,17,712.91373560534,12.51868023106213,2971.1622456640007,63.791932340833235,64,50304,0,1,0,0,3.327611277320552,1,24872,24967,0.0,0.0,0
62508,22,6,146.09192474138493,76.17099436358359,15193.756927871691,7.187181439925823,27,5135,1,1,0,0,3.3787384550767907,3,1965,986,0.0,0.0,4
60849,85,6,58.43359625111003,37.47721316954183,7344.161681202939,0.5956733900039558,3,215,1,0,0,0,4.699697719209076,2,108,50,0.0,0.0,2
60284,31337,6,160.10392056480896,1.330771610302453,639.9926132646884,31.684845716652575,17,5008,0,1,1,0,6.523620123813248,1,2020,3090,0.0,0.0,3
60475,8443,6,216.05388239507144,2.4038085256984916,795.27774191812,29.84552907642579,26,4912,0,1,0,1,7.169724384126918,1,2040,3045,0.0,0.0,3
61082,445,6,105.53617201635058,48.97383751182738,10609.378982951665,2.9342122089091522,34,4977,1,1,0,0,2.2563876462210675,3,2031,1034,0.0,0.0,4
62655,8080,6,610.614655288096,8.665426439928396,3764.7267812115065,29.444332202108974,58,49981,0,1,0,0,2.710247291456364,3,25003,25022,0.0,0.0,0
34411,443,17,68.68153321544622,419.47824401205276,30927.087543505244,2.2418565768827445,1017,100033,1,1,0,0,2.220018145249094,3,5001,510,0.0,0.0,1
65479,443,17,79.81622770961644,9.586761074809056,3243.0343269038594,7.5032773407697695,48,49637,0,1,0,1,3.468186581276319,1,24978,25044,0.0,0.0,0
52260,22,6,742.9018570610697,14.423033949313464,7470.243643897056,42.26876734625161,61,50007,0,1,1,0,3.7467580176014392,1,24715,24828,0.0,0.0,0
62641,443,6,824.3702485086004,5.0,19790.26360447281,33.74575976101025,53,49807,1,1,1,0,5.213464678191492,1,29680,20150,0.0,0.0,5
54999,22,6,135.64744000384047,10.0,12099.860071057603,4.161036302602859,25,4901,1,1,0,1,2.587648271365782,1,2005,976,0.0,0.0,4
62724,31337,6,227.78294459285206,3.3110883441523247,358.9967248494646,23.142559262803932,29,5044,1,1,0,1,6.488786467542267,1,2049,2924,0.0,0.0,3
57426,1433,6,1061.575890847054,21.560423054355535,15903.98485687903,3.334146842882859,50,50043,0,1,0,0,5.540671110747709,1,30299,19881,0.0,0.0,5
18190,53,17,58.198467873148914,472.71990205052055,56791.7859504662,4.782720429734437,1017,100716,1,1,0,1,2.059976465129845,2,4957,472,0.0,0.0,1
59064,1018,6,70.08323903050716,79.32631853612135,5276.50649367199,0.15692060936146862,3,186,1,0,0,1,4.1693563583079865,2,97,39,0.0,0.0,2
63508,443,6,498.93270583266735,10.48216859396745,5166.24493131336,32.62655360984964,52,49832,0,1,1,0,3.117127340646872,1,24926,25116,0.0,0.0,0
15779,443,17,41.069688463495204,636.6224300298811,35016.825842306534,2.102818073454715,939,99581,1,0,0,1,2.3258268619102282,2,5062,473,0.0,0.0,1
65336,443,6,1042.8421128232803,20.501151368598446,24867.94544113282,17.53944848675163,53,50309,0,1,0,0,5.502621427630187,1,29807,19947,0.0,0.0,5
57629,22,6,189.85984214362773,62.442900370212314,13995.238170868513,3.9976938986044,34,5041,0,0,1,0,3.4553478458714575,2,2012,977,0.0,0.0,4
50858,856,6,54.791692406923985,90.4991999882718,8469.283824433567,0.16629629917598085,5,210,1,0,0,1,4.778429034262925,3,93,56,0.0,0.0,2
55067,443,17,693.002992212646,18.996357875094997,5987.903743987441,19.5315749785977,51,50261,0,1,1,0,4.046561487940978,2,25043,25285,0.0,0.0,0
51852,445,6,160.61389523975967,65.19376500036356,11869.10426197418,0.8872364007069065,32,5091,0,1,0,0,2.0,3,1905,986,0.0,0.0,4
57967,3389,17,445.5208059000382,9.929902308712057,4430.633928654833,43.41708345703961,52,49999,1,0,0,0,3.54146027965479,3,25066,24954,0.0,0.0,0
60532,4443,6,234.05900666764762,1.8271836213666546,417.4782851304168,28.235563682758382,22,4921,0,1,1,0,7.20454448528071,1,2007,2948,0.0,0.0,3
58843,80,6,666.5610927335711,32.70261572755275,21424.861325623777,20.718519162613767,51,49996,1,1,0,0,5.295558544963747,1,29872,20078,0.0,0.0,5
51531,3306,6,400.0,28.177377130319517,19887.546655892933,5.479789663433817,42,50213,0,1,1,1,5.987563071316753,1,29823,20143,0.0,0.0,5
61089,443,6,809.1575949204706,8.828256133265597,26552.54865850389,1.6947133792464064,39,49853,0,1,0,0,4.325570957221982,1,29985,19927,0.0,0.0,5
52909,3306,6,693.4039802054401,9.441107627080727,27003.676741117284,8.269860084689926,41,50391,0,1,0,0,4.863335112695831,1,29696,19817,0.0,0.0,5
55417,443,6,312.52886355533576,8.495479903193203,2757.2387238504302,156.3789706231441,56,50367,0,1,0,0,2.988134573126415,3,24952,25084,0.0,0.0,0
58178,8080,6,171.49486923682974,1.9872658439029836,674.907601886701,14.157333141934608,24,4925,0,1,1,0,6.862186269076842,1,1971,3058,0.0,0.0,3
58812,4443,6,267.2999832362012,2.1981356081893,446.0049868482039,23.818477317181703,19,5021,1,1,0,0,7.758758478867636,1,2050,2966,0.0,0.0,3
63890,443,6,68.05999805811598,1466.5804815162085,56894.79287866627,3.3945722949530173,1042,99727,1,0,0,0,2.044061884775689,3,5018,513,1.0,0.0,1
58626,22,17,494.215023165026,9.570533751411041,3549.462044077857,1.0,48,49819,0,0,0,0,2.989468500896572,1,25147,25014,0.0,0.0,0
62272,8443,6,216.88108913733188,2.7738725049127297,249.1420802178586,31.015769677417893,21,4895,1,1,0,0,5.849006778902785,1,2012,3061,0.0,0.0,3
56552,443,6,575.9452373880247,22.073954993293157,9207.61218425482,48.36164588809042,49,49973,1,1,0,0,2.6755120810543485,3,25165,24951,0.0,0.0,0
54540,8443,6,137.19544642375416,2.517533445762506,374.6917771178765,26.190693669585517,23,5038,1,1,0,0,6.704902523400482,1,1994,2994,0.0,0.0,3
55234,80,17,40.0,899.159002272654,10000.0,0.2339990733612662,1006,100428,1,0,0,0,2.0002861031191697,2,4965,498,0.0,1.0,1
56130,23,6,158.77919659769438,31.900326267542713,6075.477670114215,3.4251711263577826,26,4918,1,0,1,0,2.666603198862436,2,1950,1029,0.0,0.0,4
50264,21,6,145.306109709842,21.935453389328828,5641.055935565415,1.0241315214995919,36,5085,1,1,0,0,2.741247704632784,1,2013,969,0.0,0.0,4
54950,938,6,48.75724253062081,116.6888672109894,5169.661303672932,0.5506691855534774,4,183,1,0,0,0,4.311077049218407,3,112,42,0.0,0.0,2
63176,8443,6,225.56839656812406,1.3793911578679825,623.798065850765,24.898967801528322,22,4947,0,1,0,0,6.117779629334898,1,2035,2957,0.0,0.0,3
25353,53,17,58.596399795351815,1798.2124494905518,26050.220309836976,4.900678302359072,1042,100214,1,0,0,0,2.5843433771202955,2,4938,474,0.0,1.0,1
58426,443,17,299.24842168732584,11.51342674497993,5391.950067729205,16.49771213331058,41,49845,0,1,0,0,3.8808360931475008,1,24966,25160,0.0,0.0,0
52182,53,17,58.29956978617512,391.76683666751944,29364.871858779006,0.1,1003,99973,0,0,0,0,2.4162015007315074,3,5032,543,1.0,0.0,1
38086,80,17,80.84506992809676,1043.8694207169328,71028.70798317263,0.3975020584957797,1006,100278,1,0,0,1,2.0493193029514942,3,5042,475,0.0,0.0,1
